File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF609WOU	bed narrowPeak	optimal idr thresholded peaks	ENCSR182QWU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF3-human	DNA					False	2017-03-16	ENCODE				1, 2							ENCFF001TDO, ENCFF363YVH, ENCFF393KLI, ENCFF642EEJ	159675	ENCODE Processing Pipeline	03c98b7c4b415a53bd0155369a2c64a3		https://www.encodeproject.org/files/ENCFF609WOU/@@download/ENCFF609WOU.bed.gz	hg19			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF815VNN	bed narrowPeak	conservative idr thresholded peaks	ENCSR182QWU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF3-human	DNA					False	2017-03-16	ENCODE				1, 2							ENCFF001TDO, ENCFF363YVH, ENCFF393KLI, ENCFF642EEJ	141252	ENCODE Processing Pipeline	32bcf4a6b1af123ba12259ac55d503a0		https://www.encodeproject.org/files/ENCFF815VNN/@@download/ENCFF815VNN.bed.gz	hg19			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF642EEJ	bed narrowPeak	peaks	ENCSR182QWU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-ZNF3-human	DNA					False	2017-03-16	ENCODE				2							ENCFF919JRJ	5986896	ENCODE Processing Pipeline	9f7a2a771c19c79799faaf794076b3d0		https://www.encodeproject.org/files/ENCFF642EEJ/@@download/ENCFF642EEJ.bed.gz	hg19			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF280NGD	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				1							ENCFF471KSC	5731533	ENCODE Processing Pipeline	28616afca926c82dfc97cc52385cafb7		https://www.encodeproject.org/files/ENCFF280NGD/@@download/ENCFF280NGD.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF045RQG	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				2							ENCFF399MTG	5377307	ENCODE Processing Pipeline	70722df144fe86e2dbdc12413c08dd32		https://www.encodeproject.org/files/ENCFF045RQG/@@download/ENCFF045RQG.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF949ZYZ	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF399MTG, ENCFF471KSC	6257460	ENCODE Processing Pipeline	4d2b0c2cc899b671abc6dd4ca5c2509b		https://www.encodeproject.org/files/ENCFF949ZYZ/@@download/ENCFF949ZYZ.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF863TTH	bed narrowPeak	conservative idr thresholded peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF045RQG, ENCFF280NGD, ENCFF419RSJ, ENCFF949ZYZ	567940	ENCODE Processing Pipeline	6f9bab0e691df46a8f5d3bfeaedf6870		https://www.encodeproject.org/files/ENCFF863TTH/@@download/ENCFF863TTH.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF786BSA	bed narrowPeak	optimal idr thresholded peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF045RQG, ENCFF280NGD, ENCFF419RSJ, ENCFF949ZYZ	644584	ENCODE Processing Pipeline	c17a093b670dbea4317afef2fac097c0		https://www.encodeproject.org/files/ENCFF786BSA/@@download/ENCFF786BSA.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF614LFE	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				1							ENCFF203ABR, ENCFF254QWH	6405359	ENCODE Processing Pipeline	83c4efe2348a579e7265eaca24f6529c		https://www.encodeproject.org/files/ENCFF614LFE/@@download/ENCFF614LFE.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF651MYL	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				2							ENCFF203ABR, ENCFF784OML	6070841	ENCODE Processing Pipeline	bce36ae0ca5ba42452121e0c5418c447		https://www.encodeproject.org/files/ENCFF651MYL/@@download/ENCFF651MYL.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF378WYA	bed narrowPeak	peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF203ABR, ENCFF254QWH, ENCFF784OML	6785220	ENCODE Processing Pipeline	9078bbae3368fd6cbb254ff3d233f9d1		https://www.encodeproject.org/files/ENCFF378WYA/@@download/ENCFF378WYA.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF518ZXD	bed narrowPeak	optimal idr thresholded peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF378WYA, ENCFF614LFE, ENCFF651MYL	642388	ENCODE Processing Pipeline	0126686f382b16e6194d34e2f03fe860		https://www.encodeproject.org/files/ENCFF518ZXD/@@download/ENCFF518ZXD.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF203RWA	bed narrowPeak	conservative idr thresholded peaks	ENCSR798IJO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-NR2F6-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF378WYA, ENCFF614LFE, ENCFF651MYL	566370	ENCODE Processing Pipeline	f5d0ce24207332357bf5b3bc8d6131f2		https://www.encodeproject.org/files/ENCFF203RWA/@@download/ENCFF203RWA.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF001VKW	bed narrowPeak	peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE												1127334	Michael Snyder, Stanford	1420969df685b6fccc6412a01d502d8e		https://www.encodeproject.org/files/ENCFF001VKW/@@download/ENCFF001VKW.bed.gz	hg19			archived	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample, missing derived_from		
ENCFF002CUS	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE												892862	ENCODE Consortium Analysis Working Group	e96e23464661bb743565b9ce1f3bb9d0		https://www.encodeproject.org/files/ENCFF002CUS/@@download/ENCFF002CUS.bed.gz	hg19			archived	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample, missing derived_from		
ENCFF136ADF	bed narrowPeak	peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF165KZY, ENCFF200JRU	4756806	ENCODE Processing Pipeline	17ce6d9a71d37f3da54c22dbdcc4c631		https://www.encodeproject.org/files/ENCFF136ADF/@@download/ENCFF136ADF.bed.gz	GRCh38			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF472EFX	bed narrowPeak	peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF165KZY, ENCFF942GFS	4685976	ENCODE Processing Pipeline	6c9a3cbb949fe4dead5c313069f6cfee		https://www.encodeproject.org/files/ENCFF472EFX/@@download/ENCFF472EFX.bed.gz	GRCh38			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF482BLP	bed narrowPeak	peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF165KZY, ENCFF200JRU, ENCFF942GFS	5368583	ENCODE Processing Pipeline	566c9da542ca390a65d3d5a44fc8cabe		https://www.encodeproject.org/files/ENCFF482BLP/@@download/ENCFF482BLP.bed.gz	GRCh38			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF093XOJ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF136ADF, ENCFF419RSJ, ENCFF472EFX, ENCFF482BLP	705675	ENCODE Processing Pipeline	45aaf7dbf2897f4ee26025011c8a2d91		https://www.encodeproject.org/files/ENCFF093XOJ/@@download/ENCFF093XOJ.bed.gz	GRCh38			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF787LPL	bed narrowPeak	conservative idr thresholded peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF136ADF, ENCFF419RSJ, ENCFF472EFX, ENCFF482BLP	688916	ENCODE Processing Pipeline	692676d5204f534bcb46e1c0814e5b56		https://www.encodeproject.org/files/ENCFF787LPL/@@download/ENCFF787LPL.bed.gz	GRCh38			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF584YYH	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF550URY, ENCFF741VOR, ENCFF770CIC	705911	ENCODE Processing Pipeline	a82ee2006f39ecbc61fc9f369c4f5341		https://www.encodeproject.org/files/ENCFF584YYH/@@download/ENCFF584YYH.bed.gz	hg19			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF550URY	bed narrowPeak	peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				2							ENCFF107SKX, ENCFF881DRR	4685837	ENCODE Processing Pipeline	b560ca5254c568663b11e62a65ab9d16		https://www.encodeproject.org/files/ENCFF550URY/@@download/ENCFF550URY.bed.gz	hg19			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF741VOR	bed narrowPeak	peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF107SKX, ENCFF240KTH, ENCFF881DRR	5372879	ENCODE Processing Pipeline	9c3fa296b79105ec4b643a062e77f7f9		https://www.encodeproject.org/files/ENCFF741VOR/@@download/ENCFF741VOR.bed.gz	hg19			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF903MXX	bed narrowPeak	conservative idr thresholded peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				1, 2							ENCFF001TDO, ENCFF550URY, ENCFF741VOR, ENCFF770CIC	687778	ENCODE Processing Pipeline	f70da726ef8214ad3c53862093838983		https://www.encodeproject.org/files/ENCFF903MXX/@@download/ENCFF903MXX.bed.gz	hg19			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF770CIC	bed narrowPeak	peaks	ENCSR000EEG	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				RAD21-human	DNA		see document	see document		False	2011-10-29	ENCODE				1							ENCFF107SKX, ENCFF240KTH	4761321	ENCODE Processing Pipeline	8dbfb82d2a2a6c762ceab2ccaeff03c1		https://www.encodeproject.org/files/ENCFF770CIC/@@download/ENCFF770CIC.bed.gz	hg19			released	low read depth, low read length, inconsistent target of control experiment	biological replicates with identical biosample		
ENCFF139BWF	bed narrowPeak	peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF699CPF, ENCFF818NIT	6635798	ENCODE Processing Pipeline	0b110687bfd5e44992b93c06f9f26a5c		https://www.encodeproject.org/files/ENCFF139BWF/@@download/ENCFF139BWF.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF517EJH	bed narrowPeak	optimal idr thresholded peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF139BWF, ENCFF291UHF, ENCFF419RSJ, ENCFF649ZDR	830044	ENCODE Processing Pipeline	6582d0e6479a5ac7899cfd624f12e3a8		https://www.encodeproject.org/files/ENCFF517EJH/@@download/ENCFF517EJH.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF291UHF	bed narrowPeak	peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				1							ENCFF818NIT	6202149	ENCODE Processing Pipeline	2fcf2c5477e93e4e238e46978ee05dcc		https://www.encodeproject.org/files/ENCFF291UHF/@@download/ENCFF291UHF.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF235PWV	bed narrowPeak	conservative idr thresholded peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF139BWF, ENCFF291UHF, ENCFF419RSJ, ENCFF649ZDR	688037	ENCODE Processing Pipeline	4fbc95a3f8f4784172dd638ce575930b		https://www.encodeproject.org/files/ENCFF235PWV/@@download/ENCFF235PWV.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF649ZDR	bed narrowPeak	peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				2							ENCFF699CPF	5981263	ENCODE Processing Pipeline	7021119e6f6db89a9b09c5305ff848e8		https://www.encodeproject.org/files/ENCFF649ZDR/@@download/ENCFF649ZDR.bed.gz	GRCh38			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF614RLB	bed narrowPeak	peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				1							ENCFF203ABR, ENCFF740PUZ	6618173	ENCODE Processing Pipeline	2c3c0ebf72779da50c6af58f47dee890		https://www.encodeproject.org/files/ENCFF614RLB/@@download/ENCFF614RLB.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF521SLC	bed narrowPeak	peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				2							ENCFF203ABR, ENCFF223CHE	6469898	ENCODE Processing Pipeline	1d1d352dddf503d50316e7ee49e9ee95		https://www.encodeproject.org/files/ENCFF521SLC/@@download/ENCFF521SLC.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF424PAM	bed narrowPeak	peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF203ABR, ENCFF223CHE, ENCFF740PUZ	6901572	ENCODE Processing Pipeline	a30f96d1638dfb4a6883aef23b32b60c		https://www.encodeproject.org/files/ENCFF424PAM/@@download/ENCFF424PAM.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF262NES	bed narrowPeak	conservative idr thresholded peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF424PAM, ENCFF521SLC, ENCFF614RLB	701764	ENCODE Processing Pipeline	02693246bad910d2b4a56b816812fd54		https://www.encodeproject.org/files/ENCFF262NES/@@download/ENCFF262NES.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF391UDD	bed narrowPeak	optimal idr thresholded peaks	ENCSR715UCI	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SOX13-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF001TDO, ENCFF424PAM, ENCFF521SLC, ENCFF614RLB	816365	ENCODE Processing Pipeline	b74563c89c8616c01d6853624ca6f8a2		https://www.encodeproject.org/files/ENCFF391UDD/@@download/ENCFF391UDD.bed.gz	hg19			released	missing genetic modification characterization	characterization(s) pending review		missing control alignments
ENCFF628RAB	bed narrowPeak	peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SLC30A9-human	DNA					False	2016-11-08	ENCODE				1							ENCFF690HCF	6476478	ENCODE Processing Pipeline	85dbe0f75d751c2be4e6d9d0adf37d4c		https://www.encodeproject.org/files/ENCFF628RAB/@@download/ENCFF628RAB.bed.gz	GRCh38			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF321MUC	bed narrowPeak	peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SLC30A9-human	DNA					False	2016-11-08	ENCODE				2							ENCFF601XNO	6082547	ENCODE Processing Pipeline	7254021d96de54064059feef93d97def		https://www.encodeproject.org/files/ENCFF321MUC/@@download/ENCFF321MUC.bed.gz	GRCh38			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF524KBX	bed narrowPeak	peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SLC30A9-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF601XNO, ENCFF690HCF	6890575	ENCODE Processing Pipeline	23c71dc1328c2d6cac780c5e209cd860		https://www.encodeproject.org/files/ENCFF524KBX/@@download/ENCFF524KBX.bed.gz	GRCh38			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
ENCFF263AUE	bed narrowPeak	conservative idr thresholded peaks	ENCSR654ORQ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				3xFLAG-SLC30A9-human	DNA					False	2016-11-08	ENCODE				1, 2							ENCFF321MUC, ENCFF419RSJ, ENCFF524KBX, ENCFF628RAB	199872	ENCODE Processing Pipeline	cdd43f77bee620e96cf1da10a59465aa		https://www.encodeproject.org/files/ENCFF263AUE/@@download/ENCFF263AUE.bed.gz	GRCh38			released	missing genetic modification characterization, low read depth	characterization(s) pending review		missing control alignments
