File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF233ZXV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR565DGW	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DHX30-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF678OCJ/, /files/ENCFF552GHW/, /files/ENCFF506NPG/, /files/ENCFF259ZLG/, /files/ENCFF039QTN/, /files/ENCFF191HRQ/	4413	Gene Yeo, UCSD	ee891bbd5234b2444a119ea3ada8c0c0		https://www.encodeproject.org/files/ENCFF233ZXV/@@download/ENCFF233ZXV.bed.gz				released	s3://encode-public/2018/06/08/dff8669a-7b48-4858-9217-b643c79edade/ENCFF233ZXV.bed.gz			
ENCFF663QIZ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR565DGW	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DHX30-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF809XHX/, /files/ENCFF705YYZ/, /files/ENCFF143TAM/, /files/ENCFF190UCK/, /files/ENCFF336UXX/, /files/ENCFF269URO/	4504	Gene Yeo, UCSD	be5f42815045c7c56a42948a024bbf35		https://www.encodeproject.org/files/ENCFF663QIZ/@@download/ENCFF663QIZ.bed.gz				released	s3://encode-public/2018/12/03/a8a3c51d-3e87-45ed-8ae4-79b38f9ec33f/ENCFF663QIZ.bed.gz			
ENCFF506NPG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR565DGW	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DHX30-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF259ZLG/, /files/ENCFF552GHW/	998595	Gene Yeo, UCSD	223c5f3c9c54e365eb32c9e0b0ebfdab		https://www.encodeproject.org/files/ENCFF506NPG/@@download/ENCFF506NPG.bed.gz				released	s3://encode-public/2016/11/30/fc42e1ec-b050-4052-b616-f162ef49b140/ENCFF506NPG.bed.gz			
ENCFF191HRQ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR565DGW	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DHX30-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF678OCJ/, /files/ENCFF552GHW/	1287584	Gene Yeo, UCSD	50dd0f0c6aa799174da63ae3a155360e		https://www.encodeproject.org/files/ENCFF191HRQ/@@download/ENCFF191HRQ.bed.gz				released	s3://encode-public/2016/11/30/f53c36f4-e91c-4890-be92-a2d6296f7e11/ENCFF191HRQ.bed.gz			
ENCFF143TAM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR565DGW	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DHX30-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	1	1_1							/files/ENCFF705YYZ/, /files/ENCFF336UXX/	1265564	Gene Yeo, UCSD	cd3db0994db1cc0890dccd65a16bac6f		https://www.encodeproject.org/files/ENCFF143TAM/@@download/ENCFF143TAM.bed.gz				released	s3://encode-public/2016/11/30/47c361b3-20e9-444f-9a97-de6cc044159f/ENCFF143TAM.bed.gz			
ENCFF190UCK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR565DGW	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DHX30-human	RNA				ultraviolet irradiation	strand-specific	2016-08-19	ENCODE		see document	175-300	2	2_1							/files/ENCFF809XHX/, /files/ENCFF336UXX/	963864	Gene Yeo, UCSD	1c6b27b585fb123d6ffbbbdb93656cd2		https://www.encodeproject.org/files/ENCFF190UCK/@@download/ENCFF190UCK.bed.gz				released	s3://encode-public/2016/11/30/308acaa8-406c-48c3-8006-f94f3386eb2c/ENCFF190UCK.bed.gz			
ENCFF822NMS	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR845VGB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF315AVG/, /files/ENCFF584QHX/, /files/ENCFF744ELJ/, /files/ENCFF419WYK/, /files/ENCFF039QTN/, /files/ENCFF825UNM/	42937	Gene Yeo, UCSD	4a3cc79702a34459bdf1a89bbf39c5f3		https://www.encodeproject.org/files/ENCFF822NMS/@@download/ENCFF822NMS.bed.gz				released	s3://encode-public/2018/06/08/5ef85757-ff0c-4fff-bf95-7e18adafca54/ENCFF822NMS.bed.gz			
ENCFF797QRS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR845VGB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF163CUI/, /files/ENCFF525BGY/, /files/ENCFF269URO/, /files/ENCFF714YUM/, /files/ENCFF145NQB/, /files/ENCFF452KYY/	41662	Gene Yeo, UCSD	5f710e650a76d18b1924e97b62d4cfbc		https://www.encodeproject.org/files/ENCFF797QRS/@@download/ENCFF797QRS.bed.gz				released	s3://encode-public/2018/12/03/c6458fee-af94-4b3c-a0f7-8bcee6c9364d/ENCFF797QRS.bed.gz			
ENCFF315AVG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR845VGB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF825UNM/, /files/ENCFF419WYK/	1378422	Gene Yeo, UCSD	c2962a1159bd913177be13f15b343d7e		https://www.encodeproject.org/files/ENCFF315AVG/@@download/ENCFF315AVG.bed.gz				released	s3://encode-public/2016/11/30/9a820fbe-cb57-45bb-bf12-de16d3d089c9/ENCFF315AVG.bed.gz			
ENCFF584QHX	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR845VGB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF744ELJ/, /files/ENCFF419WYK/	1045067	Gene Yeo, UCSD	0fe78f75df42b916fd0d9742544f48e4		https://www.encodeproject.org/files/ENCFF584QHX/@@download/ENCFF584QHX.bed.gz				released	s3://encode-public/2016/11/30/8acffaf6-8414-4ede-a142-d5f048d57a15/ENCFF584QHX.bed.gz			
ENCFF163CUI	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR845VGB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF145NQB/, /files/ENCFF525BGY/	1367964	Gene Yeo, UCSD	eb2c621d9f211db8fed46f6454ad4e60		https://www.encodeproject.org/files/ENCFF163CUI/@@download/ENCFF163CUI.bed.gz				released	s3://encode-public/2016/11/30/d95d5ce8-63d4-4dd5-a3cd-fb4482643e41/ENCFF163CUI.bed.gz			
ENCFF452KYY	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR845VGB	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX55-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF714YUM/, /files/ENCFF525BGY/	1017389	Gene Yeo, UCSD	0f10fd4a9750f68e9c7e4bbc7bf45266		https://www.encodeproject.org/files/ENCFF452KYY/@@download/ENCFF452KYY.bed.gz				released	s3://encode-public/2016/11/30/87f345cd-db87-4472-a771-447147277a58/ENCFF452KYY.bed.gz			
ENCFF311TOZ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR993OLA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP3-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF163VGP/, /files/ENCFF983FIG/, /files/ENCFF858ZLX/, /files/ENCFF039QTN/, /files/ENCFF957CDL/, /files/ENCFF175PMW/	54227	Gene Yeo, UCSD	313102a2c842a1985308dfc44f4a735e		https://www.encodeproject.org/files/ENCFF311TOZ/@@download/ENCFF311TOZ.bed.gz				released	s3://encode-public/2018/06/08/260ea0e3-0589-48eb-9b70-b80a909e7c52/ENCFF311TOZ.bed.gz			
ENCFF886SDQ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR993OLA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP3-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF076GHL/, /files/ENCFF269URO/, /files/ENCFF015NHN/, /files/ENCFF998WZW/, /files/ENCFF655LHZ/, /files/ENCFF270FPU/	54850	Gene Yeo, UCSD	44d6b94bc7852d04a494baa83b0c59fb		https://www.encodeproject.org/files/ENCFF886SDQ/@@download/ENCFF886SDQ.bed.gz				released	s3://encode-public/2018/12/03/8e26cbf9-e454-4d86-861d-e985593b396d/ENCFF886SDQ.bed.gz			
ENCFF858ZLX	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR993OLA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP3-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF957CDL/, /files/ENCFF983FIG/	1375705	Gene Yeo, UCSD	2b61d758f403c728583c02703ec1633e		https://www.encodeproject.org/files/ENCFF858ZLX/@@download/ENCFF858ZLX.bed.gz				released	s3://encode-public/2016/11/30/bc35c354-4e7d-41e6-a3a0-51ef59ed0459/ENCFF858ZLX.bed.gz			
ENCFF175PMW	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR993OLA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP3-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF163VGP/, /files/ENCFF983FIG/	1788309	Gene Yeo, UCSD	bda6ca8058e1667f55ae3c25d79707da		https://www.encodeproject.org/files/ENCFF175PMW/@@download/ENCFF175PMW.bed.gz				released	s3://encode-public/2016/11/30/3cb3d83e-6db5-44d9-8702-1a7449423321/ENCFF175PMW.bed.gz			
ENCFF998WZW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR993OLA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP3-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF015NHN/, /files/ENCFF655LHZ/	1396752	Gene Yeo, UCSD	4f2991c4cf9802f650ded85f862aad4c		https://www.encodeproject.org/files/ENCFF998WZW/@@download/ENCFF998WZW.bed.gz				released	s3://encode-public/2016/11/30/1a7225a4-e1e3-46e2-9fdd-acb039d9732d/ENCFF998WZW.bed.gz			
ENCFF076GHL	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR993OLA	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										IGF2BP3-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF270FPU/, /files/ENCFF655LHZ/	1816018	Gene Yeo, UCSD	d0bf83ac7d2b4853e60fdbdd31e4c263		https://www.encodeproject.org/files/ENCFF076GHL/@@download/ENCFF076GHL.bed.gz				released	s3://encode-public/2016/11/30/a7a3123a-d70b-4e64-9efb-bee51a6ae9bc/ENCFF076GHL.bed.gz			
ENCFF640DDA	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR623VEQ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TIA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF485LRS/, /files/ENCFF055IIM/, /files/ENCFF878IQT/, /files/ENCFF358SGV/, /files/ENCFF039QTN/, /files/ENCFF482VTM/	40484	Gene Yeo, UCSD	f3fbc3777dd238ca8badb0f43d7d55ab		https://www.encodeproject.org/files/ENCFF640DDA/@@download/ENCFF640DDA.bed.gz				released	s3://encode-public/2018/06/08/e4376c00-99ae-42c7-bad3-e76279e43970/ENCFF640DDA.bed.gz			
ENCFF759KCD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR623VEQ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TIA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF856EHA/, /files/ENCFF269QNL/, /files/ENCFF269URO/, /files/ENCFF378HWC/, /files/ENCFF681JJG/, /files/ENCFF258DPQ/	41378	Gene Yeo, UCSD	af8bfd99edd2b45000ab2a6113156c73		https://www.encodeproject.org/files/ENCFF759KCD/@@download/ENCFF759KCD.bed.gz				released	s3://encode-public/2018/12/03/a441c6c1-db71-462b-9a88-4ee5caed4ee1/ENCFF759KCD.bed.gz			
ENCFF055IIM	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR623VEQ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TIA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF878IQT/, /files/ENCFF482VTM/	1849310	Gene Yeo, UCSD	5330b20fdadfa0089607af705a9bc301		https://www.encodeproject.org/files/ENCFF055IIM/@@download/ENCFF055IIM.bed.gz				released	s3://encode-public/2016/11/30/d39a0e7e-ca1f-40fa-a3ff-3e0215aa7d52/ENCFF055IIM.bed.gz			
ENCFF358SGV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR623VEQ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TIA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF485LRS/, /files/ENCFF482VTM/	2485388	Gene Yeo, UCSD	44f847be4512ad1440719fa24a131254		https://www.encodeproject.org/files/ENCFF358SGV/@@download/ENCFF358SGV.bed.gz				released	s3://encode-public/2016/11/30/6fa06ab1-5517-4666-9e2e-ae88b04f91bd/ENCFF358SGV.bed.gz			
ENCFF856EHA	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR623VEQ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TIA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF258DPQ/, /files/ENCFF269QNL/	1880985	Gene Yeo, UCSD	ba0a449b06a82ebfdc3b3b187e0ddc5a		https://www.encodeproject.org/files/ENCFF856EHA/@@download/ENCFF856EHA.bed.gz				released	s3://encode-public/2016/11/30/01c938c6-81a3-44d8-a023-cae37b4161c2/ENCFF856EHA.bed.gz			
ENCFF378HWC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR623VEQ	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										TIA1-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF681JJG/, /files/ENCFF269QNL/	2523594	Gene Yeo, UCSD	15dd2ee0138d2ebd52ee5630674d13e0		https://www.encodeproject.org/files/ENCFF378HWC/@@download/ENCFF378HWC.bed.gz				released	s3://encode-public/2016/11/30/1871e41c-86d0-4e83-8986-491b2213642c/ENCFF378HWC.bed.gz			
ENCFF261SMW	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR141OIM	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF438KSN/, /files/ENCFF293PUM/, /files/ENCFF650BQD/, /files/ENCFF039QTN/, /files/ENCFF686MTX/, /files/ENCFF978UYI/	14446	Gene Yeo, UCSD	d1c0edbae6008a78c2705152837d3d38		https://www.encodeproject.org/files/ENCFF261SMW/@@download/ENCFF261SMW.bed.gz				released	s3://encode-public/2018/06/08/7d9f1c2c-fe8d-409c-aea4-d8124139c07c/ENCFF261SMW.bed.gz			
ENCFF614NUP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR141OIM	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF680IKQ/, /files/ENCFF901JSX/, /files/ENCFF463LHG/, /files/ENCFF978MRH/, /files/ENCFF269URO/, /files/ENCFF398FGK/	13100	Gene Yeo, UCSD	e8abe5c49d73376a6e4d2feaf390b5fa		https://www.encodeproject.org/files/ENCFF614NUP/@@download/ENCFF614NUP.bed.gz				released	s3://encode-public/2018/12/03/32bdde57-28a6-4108-99e7-345d99d7cbf2/ENCFF614NUP.bed.gz			
ENCFF438KSN	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR141OIM	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF293PUM/, /files/ENCFF686MTX/	993744	Gene Yeo, UCSD	c6cc3e9d05c9169ff79672b8849d74b5		https://www.encodeproject.org/files/ENCFF438KSN/@@download/ENCFF438KSN.bed.gz				released	s3://encode-public/2016/11/30/76f40093-0c18-4bcb-9b47-7ea3479bab8f/ENCFF438KSN.bed.gz			
ENCFF650BQD	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR141OIM	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF978UYI/, /files/ENCFF686MTX/	737892	Gene Yeo, UCSD	bf9a53905c33f58abf36a1f2c337986a		https://www.encodeproject.org/files/ENCFF650BQD/@@download/ENCFF650BQD.bed.gz				released	s3://encode-public/2016/11/30/347006c3-b9ba-413f-ac22-1eea8b25716b/ENCFF650BQD.bed.gz			
ENCFF978MRH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR141OIM	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF398FGK/, /files/ENCFF463LHG/	707510	Gene Yeo, UCSD	2aa4f1845a93c321c9f9471d3d14746a		https://www.encodeproject.org/files/ENCFF978MRH/@@download/ENCFF978MRH.bed.gz				released	s3://encode-public/2016/11/30/ee14ee81-2b8d-4d84-a6b1-0c9847bd5f4f/ENCFF978MRH.bed.gz			
ENCFF680IKQ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR141OIM	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										DDX6-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF901JSX/, /files/ENCFF463LHG/	982544	Gene Yeo, UCSD	ad12d9c2ada0adf41384d5b944d4edcf		https://www.encodeproject.org/files/ENCFF680IKQ/@@download/ENCFF680IKQ.bed.gz				released	s3://encode-public/2016/11/30/8de3a9c3-791d-419b-87e1-b56d8c11f94a/ENCFF680IKQ.bed.gz			
ENCFF391KVJ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR490IEE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF171KTG/, /files/ENCFF642XMP/, /files/ENCFF352SQG/, /files/ENCFF305LRB/, /files/ENCFF039QTN/, /files/ENCFF671VFZ/	49150	Gene Yeo, UCSD	f06f68bbbc6d421cc0472a24ad8058d5		https://www.encodeproject.org/files/ENCFF391KVJ/@@download/ENCFF391KVJ.bed.gz				released	s3://encode-public/2018/06/08/b70dd8cd-4d7a-4ebc-a2ef-4ee1567e73d3/ENCFF391KVJ.bed.gz			
ENCFF573DXD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR490IEE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF476CPQ/, /files/ENCFF151VWF/, /files/ENCFF269URO/, /files/ENCFF573KHP/, /files/ENCFF132YAO/, /files/ENCFF022FGD/	51641	Gene Yeo, UCSD	ca3159016440d903f3f46b1ab7ae0ce7		https://www.encodeproject.org/files/ENCFF573DXD/@@download/ENCFF573DXD.bed.gz				released	s3://encode-public/2018/12/03/e2a3400d-25fa-4a5e-8538-d03cdb8db659/ENCFF573DXD.bed.gz			
ENCFF305LRB	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR490IEE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF642XMP/, /files/ENCFF352SQG/	3407965	Gene Yeo, UCSD	79638d95e19643e8d3e10420f145d29c		https://www.encodeproject.org/files/ENCFF305LRB/@@download/ENCFF305LRB.bed.gz				released	s3://encode-public/2016/11/30/7fa8adb3-c2e1-4e2a-ba8b-6517cf2580a5/ENCFF305LRB.bed.gz			
ENCFF171KTG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR490IEE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF671VFZ/, /files/ENCFF352SQG/	2567755	Gene Yeo, UCSD	eb2e79f72f5b34a2c72444e280a1b179		https://www.encodeproject.org/files/ENCFF171KTG/@@download/ENCFF171KTG.bed.gz				released	s3://encode-public/2016/11/30/4747bd1f-d74c-408a-9e86-2f74cb8abc40/ENCFF171KTG.bed.gz			
ENCFF573KHP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR490IEE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF476CPQ/, /files/ENCFF151VWF/	2555207	Gene Yeo, UCSD	2e622b0018c219374e6c7588a946a92a		https://www.encodeproject.org/files/ENCFF573KHP/@@download/ENCFF573KHP.bed.gz				released	s3://encode-public/2016/11/30/df3e879a-58e8-4eba-8f7f-4d74db5dd843/ENCFF573KHP.bed.gz			
ENCFF022FGD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR490IEE	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										UCHL5-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF132YAO/, /files/ENCFF151VWF/	3423721	Gene Yeo, UCSD	8fd47d80bf11ac7894b4b53eb1178f1e		https://www.encodeproject.org/files/ENCFF022FGD/@@download/ENCFF022FGD.bed.gz				released	s3://encode-public/2016/11/30/81981085-61ab-42cf-b946-9d0ae77df1f7/ENCFF022FGD.bed.gz			
ENCFF154DRN	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR987FTF	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF639MYI/, /files/ENCFF994WPX/, /files/ENCFF590UCY/, /files/ENCFF154BQS/, /files/ENCFF664WCU/, /files/ENCFF039QTN/	169978	Gene Yeo, UCSD	4994876614098b011dc5a9b8012b6031		https://www.encodeproject.org/files/ENCFF154DRN/@@download/ENCFF154DRN.bed.gz				released	s3://encode-public/2018/06/08/5dc2e4b0-de56-4d0e-b8b7-2f08825d0f30/ENCFF154DRN.bed.gz	mixed read lengths		
ENCFF871NYM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR987FTF	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF515BTB/, /files/ENCFF170YQV/, /files/ENCFF082QGS/, /files/ENCFF390PJW/, /files/ENCFF269URO/, /files/ENCFF239CML/	172924	Gene Yeo, UCSD	179774c911e8fa42f7ead3d1a2f74324		https://www.encodeproject.org/files/ENCFF871NYM/@@download/ENCFF871NYM.bed.gz				released	s3://encode-public/2018/12/03/c97db3d0-ecfb-411a-87f2-ecc9507f8e29/ENCFF871NYM.bed.gz	mixed read lengths		
ENCFF639MYI	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR987FTF	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF994WPX/, /files/ENCFF590UCY/	1850003	Gene Yeo, UCSD	a1b5f9808ef5e879d8d81ff1d44fa3b1		https://www.encodeproject.org/files/ENCFF639MYI/@@download/ENCFF639MYI.bed.gz				released	s3://encode-public/2016/11/30/f00dd5e3-4d40-441f-809f-449a5f429ff3/ENCFF639MYI.bed.gz	mixed read lengths		
ENCFF664WCU	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR987FTF	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF154BQS/, /files/ENCFF590UCY/	1741862	Gene Yeo, UCSD	58a04cb563942d73e4446818fba5758a		https://www.encodeproject.org/files/ENCFF664WCU/@@download/ENCFF664WCU.bed.gz				released	s3://encode-public/2016/11/30/d4f31ccf-8862-4e56-bb79-0e7ddc71b4e3/ENCFF664WCU.bed.gz	mixed read lengths		
ENCFF082QGS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR987FTF	eCLIP	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF170YQV/, /files/ENCFF515BTB/	1747745	Gene Yeo, UCSD	25b50c4c6fd5acb8342f6e3b4a2b2abd		https://www.encodeproject.org/files/ENCFF082QGS/@@download/ENCFF082QGS.bed.gz				released	s3://encode-public/2016/11/30/19be8c40-53b4-494f-bdfb-ebc554c1bc0c/ENCFF082QGS.bed.gz	mixed read lengths		
